desc_1
"Balanced, richly sweet. Black cherry, molasses, cedar, baker's chocolate, lily-like flowers in aroma and cup. Sweetly tart structure with brisk acidity; crisp, velvety mouthfeel. Notes of baker's chocolate and molasses frame the short finish, while cedar and lily re-emerge in the gently drying long."
"Evaluated as espresso. Fruit-toned, chocolaty. Black cherry, brandy, dark chocolate, sandalwood, lavender in aroma and small cup. Crisp, silky mouthfeel; spice-toned finish, redolent of sandalwood. A hint of sweet, brandy-like ferment lingers in three parts milk, supported by deep chocolate notes and spicy aromatic wood."
"Evaluated as espresso. Fruit-toned, crisply sweet-tart. Ripe strawberry, dark chocolate, pink grapefruit zest, salted caramel, a hint of grapey spirits (think grappa barrel) in aroma and small cup. Velvety-smooth mouthfeel; resonant, long, fruit-toned finish with a continued  suggestion of grappa barrel. In three parts milk, richly sweet with notes of salted caramel and dark chocolate and a hint of berryish fruit."
"Bright, crisply sweet-savory. Black currant, honeysuckle, ripe tomato, spearmint, cedar in aroma and cup. Equal parts sweet, savory and tart in structure with lively acidity; plush, syrupy mouthfeel. Notes of black currant and honeysuckle carry the resonant, flavor-saturated finish."
"Sweet-toned, richly savory. Baker’s chocolate, hazelnut butter, narcissus, date, fresh-cut fir in aroma and cup. Sweet-savory structure with rounded, gentle acidity; satiny-smooth mouthfeel. The finish consolidates to baker’s chocolate and aromatic wood notes, with a hint of narcissus-like flowers. "
"Evaluated as espresso. Elegantly fruit-toned and floral. Dried apricot, lychee, sandalwood, cashew butter, honeysuckle in aroma and small cup. Plush, creamy mouthfeel; rich, resonant finish driven predominantly by notes of dried apricot and sandalwood. In three parts milk, an intriguing marjoram-like note surfaces, along with notes of deep fruit, aromatic wood, and a distinct sweet floral."
"Sweet, deeply and complexly fruit-toned. Very ripe strawberry, pineapple guava, dark chocolate, distinct lavender-like flowers, aromatic cedar in aroma and cup. Roundly sweet in structure, with a gentle and pleasing bitter edge. Full, plush mouthfeel. Lavender and chocolate dominate in a faintly and pleasantly spirits-tinged finish."
"Evaluated as espresso. Chocolaty, floral-toned. Plumeria, baker’s chocolate, tangerine zest, fresh-cut cedar, tamarind in aroma and small cup. Crisp, syrupy mouthfeel; sweetly tart finish with notes of tamarind and baker’s chocolate. In three parts milk, rich chocolate tones provide ballast for tart tamarind, and plumeria notes elevate the whole with pervasive sweetness."
"Evaluated as espresso. High-toned, richly sweet. Narcissus, dark chocolate, dried apricot, roasted hazelnut, pink grapefruit zest in aroma and small cup. Crisp, lively mouthfeel; resonant finish that consolidates to pink grapefruit zest and narcissus. In cappuccino-scaled milk, dark chocolate blooms in harmony with deep florals and hints of dried stone fruit."
"Sweetly pungent, chocolate-toned. Baker’s chocolate, dried cherry, magnolia-like flowers, cedar, hazelnut in aroma and small cup. Sweet-toned in structure with gentle, rounded acidity; velvety mouthfeel. The finish leads with notes of magnolia and cherry in the short, and cedar and hazelnut in the gently drying long, with good chocolate throughout."
"Richly sweet-savory. Black currant, baker’s chocolate, fine musk, oak, magnolia in aroma and cup. Sweet-tart-savory in structure with juicy, buoyant acidity; satiny-smooth mouthfeel. The finish consolidates to notes of baker’s chocolate and black currant with a hint of fine musk."
"Bright, rich-toned, deeply sweet. Tangerine zest, almond paste, lemon verbena, honeysuckle, apricot in aroma and cup. Sweetly herbaceous in structure with juicy, bright acidity; crisp, satiny mouthfeel. The citrusy finish is carried by notes of tangerine zest and lemon verbena."
"Fruit-forward, richly sweet. Dried blueberry, ginger, hibiscus, cedar, honey in aroma and cup. Sweet-toned in structure with round, gentle acidity; full, viscous mouthfeel. Quiet finish with lingering notes of blueberry and cocoa nib."
"Richly fruit-toned, deeply sweet. Dried raspberry, dark chocolate, cedar, freesia, honey in aroma and cup. Sweet-tart in structure, with lively acidity; full, syrupy mouthfeel. The resonant finish consolidate to notes of dried berries and dark chocolate, with undercurrents of fresh-cut aromatic wood."
"Intricate, richly sweet. Lemon verbena, raspberry, roasted cacao nib, maple syrup, jasmine in aroma and cup. Sweetly tart structure with crisp acidity; full, syrupy mouthfeel. The flavor-saturated finish centers around lemon verbena and maple syrup."
"Crisp, sweetly nut-toned. Almond brittle, lilac, black cherry, fresh-cut fir, agave syrup in aroma and cup. Deeply sweet in structure with brisk acidity; velvety-smooth mouthfeel. Crisp and sweet in the finish, centered around notes of black cherry and almond."
"Crisply sweet-savory. Coconut, hibiscus, star anise, roasted cacao nib, cedar in aroma and cup. Sweetly tart in structure with bright acidity; delicate, silky mouthfeel. The finish centers around notes of coconut and hibiscus in the short with a hint of star anise in the long."
"Delicately sweet-savory. Lemon verbena, pink peppercorn, dried papaya, honeysuckle, baker’s chocolate in aroma and cup. The structure nicely balances sweet and savory; satiny-smooth mouthfeel. The herb-toned finish leads with notes of lemon verbena and papaya with baker’s chocolate as a throughline."
"Deeply sweet, spice-toned. Red currant, tangerine zest, roasted cacao nib, honey, narcissus-like flowers in aroma and cup. Sweet-tart structure with lively, bright acidity; velvety-smooth mouthfeel. The long, flavor-saturated finish consolidates to cocoa nib and tangerine zest, with lingering notes of narcissus."
"Rich-toned, sweetly savory. Dark chocolate, honeysuckle, apricot, pink grapefruit zest, cedar in aroma and cup. Savory-sweet in structure with gentle, rounded acidity; full, satiny mouthfeel. The finish resonates with notes of chocolate-toned apricot and cedar."
"Delicate, intricate, richly sweet. Dried jasmine, mango chutney, myrrh, baker’s chocolate, bergamot in aroma and cup. Sweetly tart structure with lively acidity; delicate, satiny mouthfeel. Tart-leaning, rich-toned finish, characterized by notes of mango chutney and baker’s chocolate."
"Richly sweet, spice-toned. Black currant, blood orange zest, roasted cacao nib, freesia-like flowers, sugar cane in aroma and cup. Sweet-tart in structure with juicy, bright acidity; full, syrupy mouthfeel. The crisp, resonant finish consolidates to cocoa-toned black currant and freesia."
"Richly sweet, robust. Peach, cedar, molasses, gardenia, Brazil nut in aroma and cup. Quietly sweet-tart in structure; creamy mouthfeel. The finish leads with notes of peach and Brazil nut with a cedar throughline."
"Evaluated as espresso. Richly sweet, balanced, floral-toned. Dried jasmine, Concord grape, fine musk, mango, tangerine zest in aroma and small cup. Lively, silky-smooth mouthfeel; resonant, flavor-saturated finish. In cappuccino-scaled milk, jasmine and mango notes are further amplified, deepened by pungent musk underneath."
"Deeply rich, crisply sweet-tart. Apricot, pink grapefruit zest, malt, dark chocolate, orange blossom in aroma and cup. Sweet-savory in structure with juicy acidity; satiny-smooth mouthfeel. The nuanced finish leads with notes of apricot and orange blossom in the short, rounding to malt-toned chocolate in the long."
"Cocoa-toned, deeply sweet-savory. Dark chocolate, mulberry, dried mushroom, lily- and rhododendron-like floral notes in aroma and cup. Sweetly savory structure with round, gentle acidity; delicate, silky mouthfeel. The finish centers around notes of dark chocolate and vanilla-like florals with an umami undercurrent akin to dried mushroom."
"Deeply rich, sweet-savory, nuanced and layered. Dried mango, scent of fresh cigar, lemon verbena, pink grapefruit zest, wisteria-like flowers in aroma and cup. Balanced, sweetly savory structure with a crisp yet syrupy mouthfeel. The resonant finish maintains all of the complexity of the cup. "
"Delicate, crisply sweet-tart. Lime zest, baker’s chocolate, plum, fresh-cut fir, a hint of apple brandy in aroma and cup. Richly bittersweet structure with brisk acidity; full, satiny mouthfeel. The finish consolidates to notes of lime zest and aromatic wood, with a whisper of fruit-toned sweet ferment."
"Elegant, intensely sweet-tart, resonantly floral-toned. Passionflower, lemon drop, roasted cacao nib, apricot, tamarind in aroma and cup. Sweet-tart structure with bright, juicy acidity; silky, viscous mouthfeel. The finish is resonant with all the flavor notes promised by the cup, leading with apricot and tamarind in the short, cocoa nib in the long, and sweet florals throughout."
"Boldy sweet-tart, savory-edged. Dark chocolate, gooseberry, honey, lilac, hazelnut butter in aroma and cup. Sweetly tart structure with bright, juicy acidity; crisp, lively mouthfeel. The resonant finish leads with tart fruit notes in the short resolving to honey-toned florals in the long, all enveloped in dark chocolate."
"Spiced toned, richly sweet. Red currant, almond nougat, pipe tobacco, narcissus-like flowers, hickory wood in aroma and cup. In structure, sweet, tart and savory in balance, with juicy acidity; full, velvety-smooth mouthfeel. The finish is crisp, resonant and flavor-saturated. "
"Delicate, richly sweet-savory. Toffee, tamarind, roasted cacao nib, star jasmine, almond in aroma and cup. Savory-sweet in structure with balanced, round acidity; plush syrupy mouthfeel. The crisply sweet finish is floral-toned, supported by notes of cocoa nib and toffee."
"Rich-toned, cleanly fruit-forward, intricately balanced. Concord grape, pungent myrrh, roasted cacao nib, honeysuckle, candy cap mushroom in aroma and cup. Deeply sweet-tart structure with bright, juicy acidity; plush, syrupy mouthfeel. The resonant, flavor-saturated finish rings on with all of the notes from the cup."
"Deeply sweet, richly savory. Red currant, lavender, baker’s chocolate, cedar, maple syrup in aroma and cup. Bittersweet structure with crisp, lively acidity; full, creamy mouthfeel. The finish leads with notes of red currant and baker’s chocolate in the short, with pretty hints of lavender in the long."
"Crisply sweet, richly cocoa-toned. Dark chocolate, hop flowers, apricot, oak, agave syrup in aroma and cup. Deeply sweet in structure with high-toned, lively acidity; satiny-smooth mouthfeel. The resonant finish is crisp with cocoa and apricot notes, followed by a hint of bittersweet hop flowers."
"Crisply sweet, fruit-toned. Raspberry, roasted cacao nib, honey, fresh-cut fir, freesia-like flowers in aroma and cup. Richly sweet-tart in structure with vibrant acidity; delicate, silky mouthfeel. The long, lasting finish centers around cocoa-toned honey and freesia."
"Sweet-toned, richly savory. Dried fig, ginseng, narcissus, oak forest, hazelnut in aroma and cup. Savory-sweet structure with round, gentle acidity; plush syrupy mouthfeel. The finish consolidates to notes of dried fig and narcissus, followed by sweetly earthy ginseng."
"Sweetly roast-toned, richly chocolaty. Dark chocolate, dried apricot, fine musk, fresh-cut fir, azalea in aroma and cup. Sweet-toned structure with gentle, round acidity; full, syrupy mouthfeel. The resonant finish consolidates to notes of chocolate and dried apricot."
"Vibrant, high-toned, deeply sweet. Candied violet, pomegranate, sandalwood, honey, almond in aroma and cup. Richly sweet structure with bright, citrusy acidity; satiny mouthfeel. Sweetly tart in the short finish and redolent of honey and pomegranate in the long."
"Crisply sweet-tart, engagingly bright. Tangerine zest, baker’s chocolate, tamarind, orange blossom, molasses in aroma and cup. Sweet-tart structure with brisk acidity; velvety-smooth mouthfeel. Floral in the short finish, followed by notes of baker’s chocolate and citrus zest in the long."
"Richly chocolaty and fruit-toned. Dark chocolate, dried berries, mesquite, orange zest, narcissus-like flowers in aroma and cup. Deeply sweet structure with balanced acidity; velvety-smooth mouthfeel. The finish is redolent of dark chocolate and dried berries with a hint of mesquite."
"Rich sweet, floral and chocolaty. Magnolia, dark chocolate, date, cedar, pink grapefruit zest in aroma and cup. Crisp, sweet structure with balanced acidity; smooth, satiny mouthfeel. The quiet finish consolidates to magnolia and date in the short, cedar and dark chocolate in the long."
"Balanced, rich-toned, crisply sweet. Baker’s chocolate, plum, hazelnut, maple syrup, wisteria in aroma and cup. Deeply sweet structure with lively acidity; viscous, lightly syrupy mouthfeel. The richly drying finish is cocoa-laden, with supporting notes of stone fruit and nuts."
"Evaluated as espresso. Balanced, rich-toned, floral. Jasmine, vanilla, pink grapefruit zest, cedar, dark chocolate in aroma and small cup. Delicate, lively mouthfeel; long, flavor-saturated finish. In cappuccino-scaled milk, notes of jasmine and vanilla take center stage, supported by dark chocolate. "
"Evaluated as espresso. Deeply and richly sweet-savory. Blackberry, roasted cacao nib, tamarind, sandalwood, pistachio in aroma and small cup. Crisp but velvety-smooth mouthfeel; rich, resonant, flavor-laden finish. Berry and cocoa notes lead in cappuccino-scaled milk, followed by an intriguing hint of sandalwood."
"Crisp, richly sweet. Baker’s chocolate, mango, fresh humus, maple syrup, narcissus-like flowers in aroma and cup. Sweet in structure with round, gentle acidity; full, syrupy mouthfeel. Notes of cocoa-toned mango lead the short finish, with fresh humus in the long."
"Evaluated as espresso. Deep, richly chocolaty, sweetly tart. Dark chocolate, peach, candied almond, tangerine zest, magnolia-like flowers in aroma and small cup. Plush, satiny mouthfeel; resonant, long, bittersweet finish. In three parts milk, chocolate and magnolia-like flowers round and amplify."
"Deeply sweet-savory, energetic. Black currant, roasted cacao nib, star jasmine, almond butter, frankincense in aroma and cup. Richly sweet in structure with savory undertones and bright, lyrical acidity; full, creamy mouthfeel. Flavor-laden finish maintains the integrity of the cup well into the long."
"Richly sweet-tart, floral-toned. Honeysuckle, mango, sandalwood, maple syrup, almond brittle in aroma and cup. Sweetly tart structure with juicy, high-toned acidity; full, syrupy mouthfeel. The resonant, flavor-saturated finish retains all of the nuance and flavor notes of the cup."
"Evaluated as espresso. Richly sweet, chocolate-toned. Magnolia, chocolate fudge, hazelnut, gently scorched cedar, banana in aroma and small cup. Velvety mouthfeel; cocoa-toned, floral finish. Both flowers and cocoa carry expressively into cappuccino-scaled milk."
"Crisp, sweetly pungent. Honeysuckle, pomegranate, maple syrup, orange zest, cedar in aroma and cup. Sweet-tart in structure with juicy, bright acidity; velvety mouthfeel. The finish consolidates to notes of pomegranate and cedar with hints of honeysuckle-like florals."
"Crisply sweet, balanced. Baker’s chocolate, apricot, magnolia, cedar, almond in aroma and cup. Sweet-tart in structure with brisk acidity; velvety-smooth mouthfeel. The finish centers around apricot and magnolia in the short, with cedar and baker’s chocolate returning in the long. "
"High-toned, crisply sweet. Mango, halvah, fine musk, freesia, dark chocolate in aroma and cup. Sweetly tart structure with bright, juicy acidity; plump, velvety mouthfeel. The lingering, resonant finish carries through on the vivacious, complex promise of the cup."
"Roasty-sweet, richly chocolaty. Dark chocolate, gently scorched cedar, gardenia, grapefruit zest, roasted almond in aroma and cup. Briskly bittersweet in structure; satiny-smooth in mouthfeel. Notes of dark chocolate and smoky cedar carry the resonant finish."
"Sweetly herbaceous, richly cocoa-toned. Baker’s chocolate, lemon verbena, toffee, allspice, hazelnut in aroma and cup. Sweet-toned structure with brisk acidity; velvety mouthfeel. The finish leads with lemon verbena and toffee in the short, segueing to spice-toned chocolate and hazelnut in the long."
"Richly sweet, fruit-toned. Dried apricot, roasted cacao nib, agave syrup, cedar, magnolia in aroma and cup. Sweet-tart structure with gentle, rounded acidity; crisp, satiny-smooth mouthfeel. Finish consolidates to notes of dried apricot and cocoa-toned cedar."
"Deeply sweet, cleanly fruit-toned. Watermelon candy, black currant, sandalwood, lantana-like flowers, spice-toned chocolate in aroma and cup. Sweet-tart structure with brisk acidity; lightly velvety mouthfeel. The crisp, flavor-saturated finish is resonantly fruit-toned, complicated by pretty notes of sandalwood."
"Vibrant, rich-toned, sweetly-tart. Tart berry, roasted cacao nib, crisp, bittersweet hop flowers, sandalwood, agave syrup in aroma and cup. Sweetly tart structure with engaging, juicy acidity; syrupy-smooth mouthfeel. The savory-leaning finish is driven by hop flowers, with cocoa nib as another throughline supporting the dried fruit and spicy aromatic wood notes."
"Crisp, richly sweet. Magnolia, dried persimmon, hazelnut, molasses, cedar in aroma and cup. Sweet in structure with round, gentle acidity; satiny-smooth mouthfeel. The finish is resonant with magnolia, dried persimmon and hazelnut notes. "
"Rich, resonant, high-toned. Lychee, lilac, chocolate fudge, frankinense, tamarind in aroma and cup. Sweet-tart structure with juicy, bright acidity; plush, syrupy-smoooth mouthfeel. The lingering finish is flavor-saturated, making good on the promise of the cup’s deep sweetness."
"Crisp, elegantly sweet, rich-toned. Dried mango, hazelnut butter, hibiscus, fresh-cut cedar, brown sugar in aroma and cup. Deeply sweet-tart structure with vibrant acidity; viscous, satiny mouthfeel. The finish leads with dried mango and hazelnut in the short, hibiscus and cedar returning in the long."
"Evaluated as espresso. Luminous, complexly layered, impossibly rich. Caramelized pineapple, tamarind, star jasmine, chocolate fudge, myrrh in aroma and small cup. Creamy, vivacious mouthfeel; long, flavor-saturated finish. Close to otherworldly in three parts milk: All the notes from the cup harmonize, and new notes surface: suggestions of lychee, pink grapefruit zest, marjoram."
"Richly sweet, chocolaty. Dark chocolate, caramel, date, gardenia, cedar in aroma and cup. Deeply sweet structure with round, gentle acidity; velvety mouthfeel. The chocolate-toned finish leads with notes of date and caramel in the short and cedar and gardenia in the long."
"Richly sweet, fruit-toned. Strawberry, dark chocolate, sandalwood, freesia-like flowers, a hint of aged grappa in aroma and cup. Deeply sweet structure with brisk acidity; satiny-smooth mouthfeel. The resonant finish leads with notes of strawberry and flowers in the short, rounding to dark chocolate and sandalwood in the long, with a hint of appealing sweet ferment throughout."
"Crisply sweet, chocolaty. Baker’s chocolate, plum, magnolia, cedar, molasses in aroma and cup. Sweet-toned structure with gentle, round acidity; satiny-smooth mouthfeel. The gently drying finish is redolent with notes of baker’s chocolate and magnolia, with a hint of cedar-like aromatic wood."
"High-toned, crisply sweet. Date, cashew butter, magnolia, grapefruit zest, cedar in aroma and cup. Sweetly tart in structure with brisk acidity; full, velvety mouthfeel. The resonant finish leads with notes of date and magnolia in the short, rounding to cashew butter and grapefruit zest in the long."
"Rich, sweet, floral-toned. Honeysuckle, almond, bing cherry, baker’s chocolate, oak in aroma and cup. Sweet-tart structure with round, gentle acidity; satiny-smooth mouthfeel. The gently drying finish consolidates to notes of cherry and baker’s chocolate."
"Elegant, complexly sweet, umami-toned. Narcissus, ripe tomato, date, almond butter, cocoa powder in aroma and cup. Sweet-savory in structure with bright, juicy acidity; full, syrupy mouthfeel. The long, resounding finish carries through on the complex promise of the cup. "
"Evaluated as espresso. Richly floral-toned, elegant, balanced. Watermelon, pink grapefruit zest, Nutella, sandalwood, tiger lily in aroma and small cup. Syrupy-smooth mouthfeel; long, flavor-saturated finish. Sweet cocoa and hazelnut tones are elevated in three parts milk, with continuing floral resonance."
"Complexly layered, deeply sweet-savory. Watermelon, fresh-cut pine, roasted cacao nib, lemon verbena, freesia-like flowers in aroma and cup. Sweet-savory structure with juicy, bright acidity; plush, syrupy mouthfeel. The resonant finish consolidates to notes of watermelon and cacao nib, supported by rich fresh-cut pine."
"Crisply sweet, impressively balanced. Black currant, maple syrup, almond, cedar, lilac-like flowers in aroma and cup. Sweet-tart in structure with juicy, vibrant acidity; velvety-smooth mouthfeel. The finish consolidates to black currant and maple syrup with undercurrents of hazelnut and cedar."
"Richly fruit-toned. Ripe blueberry, dark chocolate, oak, agave syrup, rhododendron-like flowers in aroma and cup. Sweet-toned in structure with rounded acidity; full, syrupy mouthfeel. The resonant finish centers around deep blueberry and chocolate notes with a hint of oak."
"Crisp, sweetly nut-toned. Hazelnut butter, baker’s chocolate, cherry, cedar, freesia-like flowers in aroma and cup. Sweet-toned in structure with brisk acidity; velvety-smooth mouthfeel. The sweet finish consolidates to an inviting nutty chocolate in the short and spice-toned florals in the long."
"Richly sweet, cocoa- and spice-toned. Dark chocolate, gently scorched sandalwood, orange zest, cinnamon, gardenia in aroma and cup. Sweet-tart structure with mild, rounded acidity; satiny mouthfeel. Spice-toned and chocolaty in the finish."
"Sweetly roast-toned, chocolaty. Baker’s chocolate, gently scorched cedar, almond, raisin, molasses in aroma and cup. Sweet-toned in structure with gentle acidity; creamy-smooth mouthfeel. The lingering finish leads with notes of raisin and almond in the short, with rich cedar tones in the long and chocolate throughout."
"Delicate, vibrant, richly tart. Passionfruit, roasted cacao nib, sandalwood, star jasmine, bergamot zest in aroma and cup. Sweet-tart in structure with juicy, bright acidity; buoyant, silky mouthfeel. The long, flavor-saturated finish is redolent with notes of passionfruit, star jasmine and cacoa nib."
"Rich, high-toned, sweetly herbaceous. Lemon verbena, roasted almond, black cherry, narcissus, black peppercorn in aroma and cup. Savory-sweet structure with high-toned, lively acidity; plush, syrupy mouthfeel. The finish leads with black cherry and narcissus in the short, with notes of almond and peppercorn in the long, and an undercurrent of lemon verbena throughout."
"Complex, sweetly tart, spice-toned. Peach, fine musk, toffee, macadamia nut, roasted cacao nib in aroma and cup. Sweet-tart structure with vibrant, juicy acidity; plush, syrupy mouthfeel. The elegant, lingering finish centers around notes of peach, toffee and fine musk, all cocoa-toned."
"Complexly layered with sweet-savory depth. Wisteria, hop flowers, candied grapefruit zest, black cherry, pistachio butter in aroma and cup. Sweetly savory structure with gentle, rounded acidity; viscous, syrupy mouthfeel. The flavor-saturated finish is a mirror of the cup, carrying through on the coffee's savory-sweet resonance."
"Delicate, sweetly spice-toned. Salted caramel, black cherry, cinnamon, roasted cashew, clover flower in aroma and cup.  Sweet-savory structure; high-toned, juicy acidity. Fruit-toned finish with hints of cinnamon and clover flower."
"Balanced, deeply rich and sweet. Butterscotch, sandalwood, dark chocolate, dried apricot, lantana in aroma and cup. Appealing bittersweet structure with brisk acidity; syrupy-smooth mouthfeel. The finish consolidates to notes of dark chocolate and butterscotch."
"Fruit-toned, richly sweet. Raspberry liqueur, sandalwood, roasted cashew, honeysuckle, orange zest in aroma and cup. Deeply sweet in structure with high-toned, juicy acidity; full, satiny-smooth mouthfeel. Notes of cashew and honeysuckle lead in the short finish, with sandalwood and hints of raspberry liqueur in the long."
"Crisp, richly sweet-toned. Tamarind, hazelnut, maple syrup, pink peppercorn, narcissus-like flowers in aroma and cup. Sweetly tart structure with gentle acidity; plush, syrupy mouthfeel. The finish consolidates to notes of tamarind, hazelnut and pink peppercorn."
"Delicate, crisply fruit-toned. Concord grape, almond nougat, honeysuckle, bay leaf, roasted cacao nib in aroma and cup. Sweet-tart structure with rounded acidity; full, syrupy mouthfeel. Notes of Concord grape take center stage in the finish, supported by sweet floral and nut tones."
"Aromatically subtle, sweetly tart. Pie cherry, roasted cacao nib, pistachio, thyme, freesia-like flowers in aroma and cup. Sweetly tart structure with juicy, vibrant acidity; viscous, syrupy acidity. The finish consolidates to notes of cocoa-toned pie cherry and freesia."
"Crisply sweet, rich-toned. Baker's chocolate, Bing cherry, hibiscus, oak, molasses in aroma and cup. Deeply sweet structure with pert acidity; velvety-smooth mouthfeel. Hibiscus and molasses lead the gently drying finish, with chocolate and oak resurfacing in the long."
"Rich-toned, resonantly floral. Wisteria, myrrh, almond nougat, lemon curd, dried cherry in aroma and cup. Sweetly tart structure with zesty, bright acidity; full, syrupy mouthfeel. The finish leads with tart lemon curd and cherry notes, followed by deep wisteria with an undercurrent of almond."
"Complex, multi-faceted, spice-toned. Dahlia-like flowers, bergamot, almond, vanilla, roasted cacao nib in aroma and cup. Sweetly tart structure with balanced, bright acidity; delicate, silky-smooth mouthfeel. Bergamot and vanilla-toned cocoa carry the quiet, balanced finish."
"Balanced, richly sweet, tart and savory. Fine musk, dried hibiscus flowers, perique (fermented) pipe tobacco, candy cap mushroom, apricot in aroma and cup. Sweet-tart-savory structure with punchy acidity; lightly creamy, viscous mouthfeel. The rich-toned finish centers around apricot and umami-redolent notes akin to candy cap mushroom."
"Crisply floral and sweetly herb-toned. Dark chocolate, lavender, dried pear, tangerine zest, frankincense in aroma and cup. Sweet-tart in structure with lively, expansive acidity; crisp, syrupy mouthfeel. The finish consolidates to pretty notes of lavender and dark chocolate, with a hint of tangerine zest."
"Crisp yet very sweet, delicately intricate. Lavender, lemon zest, apple, walnut, fresh pipe tobacco in aroma and cup. In structure massively sweet, gently tart; light, velvety, lively mouthfeel. Apple, lemon and fresh tobacco notes saturate a quiet, lightly drying finish.  "
"Big, round, deeply and pungently layered. Fragrant cedar, lavender, baker’s chocolate, Concord grape, a hint of mace in aroma and cup. Bittersweet and rich in structure; fat and plush in mouthfeel with a drying edge. Concord grape and cedar dominate in a continuing pungent but quite sweet finish. "
"Crisp, delicately but intricately floral- and spice-toned. Jasmine, walnut, pipe tobacco, sandalwood, ripe peach, a hint of lime zest in aroma and cup. Brisk and vivacious in structure; light, silky mouthfeel. Flavor layers but rings on in a jasmine-toned, gently drying finish."
"Crisply delicate yet resonantly deep. Blackberry, tea rose, clover flower, grapefruit zest, musk in aroma and cup. In structure intensely tart yet very sweet, with a slight deepening savory edge. Light and silky in mouthfeel. Superb finish: sweet, flavor-saturated, long, intact in aromatics and structure. "
"Delicately sweet-tart, cocoa-toned. Roasted cacao nib, lemon zest, narcissus, mango, frankincense in aroma and cup. Intricately sweet, high-toned, with bright, juicy acidity; lush, syrupy mouthfeel. The richly sweet finish consolidates to cocoa-toned mango supported by notes of frankincense."
"Crisply sweet-tart. Apricot, sandalwood, maple syrup, orange zest, freesia-like flowers in aroma and cup. Sweet-tart structure with brisk acidity; satiny-smooth mouthfeel. The finish is quietly flavor-saturated, with lead notes of apricot and sandalwood."
"Crisply sweet, balanced. Baker’s chocolate, maple syrup, gardenia, cherry, cedar in aroma and cup. Sweet-tart in structure with brisk acidity; velvety mouthfeel. The finish consolidates to baker’s chocolate and gardenia with hints of cedar."
"Evaluated as espresso. Richly sweet, cocoa-toned. Cocoa powder, date, magnolia, molasses, oak in aroma and small cup. Satiny-smooth mouthfeel; resonant, chocolaty finish with notes of magnolia and oak. In three parts milk, floral tones are amplified, and cocoa notes are integrated with roasty-sweet aromatic wood."
"Richly sweet, floral-toned. Narcissus, roasted cacao nib, agave syrup, fir, red apple in aroma and cup. Sweet-toned structure with gentle, rounded acidity; smooth, satiny mouthfeel. The gently drying finish centers around roasted cacao nib and narcissus-like floral notes."
"Spice-toned, deep, resonant. Dried persimmon, perique (fermented) tobacco, cinnamon, dark chocolate, gardenia-like flowers in aroma and cup. Sweet-savory structure with engagingly citrusy acidity; plush, syrupy mouthfeel. The finish leads with dried persimmon and dark chocolate, followed by pipe tobacco and cinnamon."
"Delicately but pungently floral. Narcissus-like flowers, baker’s chocolate, tart black currant, oak, roasted pistachio in aroma and cup. Crisply sweet and lightly savory in structure; plump and lightly syrupy in mouthfeel. Flowers, cocoa-like chocolate, pistachio in particular carry into a gently drying finish."
"Delicate, sweetly tart. Lemon drop, roasted cacao nib, pink peppercorn, almond, orange zest in aroma and cup. Sweet-tart structure with bright, juicy acidity; satiny-smooth mouthfeel. The resonant finish consolidates to notes of lemon drop and cocoa, with a hint of pink peppercorn."
"Evaluated as espresso. Crisp, chocolate-toned and cedary. Dark chocolate, pecan, gently scorched cedar, ripe banana, tangerine zest in aroma and small cup. Lightly syrupy mouthfeel; roundly bittersweet in the finish: chocolate, cedar, tangerine. Cedar dominates in three parts milk, quietly enveloped by chocolate and ripe banana."
"Enchantingly rich, intensely floral, unique. Dried black cherry, tea rose, Cognac, chocolate fudge, gently scorched almond wood in aroma and cup. Deeply sweet-savory in structure with crisp, apple-toned acidity; plump, syrupy mouthfeel. Exceptionally long finish that carries over all the aroma and flavor notes from the cup, plus an umami intrigue akin to candied bacon."
"Richly sweet, spice-toned. Cocoa powder, cinnamon, oak, lily, lemongrass in aroma and cup. Sweet structure with gentle, round acidity; full, velvety mouthfeel. The finish centers on cocoa and lily-like flowers with a hint of lemongrass."
"Fruit-toned, richly sweet. Strawberry, dark chocolate, nutmeg, grapefruit zest, fresh-cut fir in aroma and cup. Sweet-toned structure with round, gentle acidity; satiny-smooth mouthfeel. The gently drying finish centers around fresh-cut fir with strawberry and nutmeg suggestions."
"Fruit-toned, richly chocolaty. Dark chocolate, dried blueberry, freesia-like flowers, honey, cedar in aroma and cup. Sweet-tart structure with round, gentle acidity; full, syrupy mouthfeel. The finish consolidates to blueberry and chocolate notes, with a hint of cedar."
"Richly spiced-toned, deeply sweet. Dried apricot, molasses, pink peppercorn, dark chocolate, jasmine in aroma and cup. Sweet-savory structure with engaging, bright acidity; plush, syrupy mouthfeel. The short finish leads with dried apricot and dark chocolate, followed in the long by jasmine and pink peppercorn."
"Richly sweet, nut-toned. Baker’s chocolate, hazelnut butter, pear, agave syrup, fresh-cut fir in aroma and cup. Sweet-toned structure with brisk acidity; satiny-smooth mouthfeel. Chocolate- and nut-toned in the long, resonant finish."
"Delicately floral and fruit-toned. Honeysuckle, honeydew melon, lemon verbena, roasted cacao nib, frankincense in aroma and cup. Sweet-tart structure with playful, bright acidity; full, satiny mouthfeel. The richly sweet finish consolidates to cocoa-toned honeysuckle and melon."
